TYPE,YEAR,MONTH,DOW,HOLIDAY_YN,TIME,REGION,DONG,GUBUN,ADDR,LO,LA,H_DONG,REG_CT,LABEL
승용,2019,11,일,1,22,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,11,월,0,0,본만쥬,둔산동,생활불편신고,대전 서구 둔산중로 38 둔산메트로존,127.387249,36.35,둔산1동,7,2.준상습
승용,2019,11,월,0,10,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,월,0,14,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,월,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,화,0,12,선사엔조이빌딩,월평동,생활불편신고,대전 서구 대덕대로317번길 20,127.378423,36.361427,월평2동,1,1.일반
승용,2019,11,화,0,15,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
승용,2019,11,화,0,16,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,화,0,17,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
승용,2019,11,수,0,4,성가일식,만년동,생활불편신고,대전 서구 만년남로3번길 59,127.373266,36.365339,만년동,11,3.상습
승용,2019,11,수,0,10,엑스포1차오피스텔,만년동,안전신문고,대전 서구 둔산대로117번길 44,127.382547,36.366982,만년동,7,2.준상습
승용,2019,11,수,0,20,가수원클리닉,가수원동,생활불편신고,대전 서구 계백로 1141,127.350045,36.304813,가수원동,23,3.상습
승용,2019,11,수,0,20,갑부본가,가수원동,안전신문고,대전 서구 계백로 1145 2층,127.350445,36.304905,가수원동,1,1.일반
승용,2019,11,목,0,10,선사유적지,월평동,생활불편신고,대전광역시 서구 둔산동 920,127.384063,36.36261,둔산2동,6,2.준상습
승용,2019,11,목,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,목,0,19,비전타워,가수원동,생활불편신고,대전 서구 도안동로11번길 54,127.349825,36.305812,가수원동,4,2.준상습
승용,2019,11,목,0,20,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,11,금,0,0,아르누보펠리스,둔산동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,11,금,0,4,본만쥬,둔산동,생활불편신고,대전 서구 둔산중로 38 둔산메트로존,127.387249,36.35,둔산1동,7,2.준상습
승용,2019,11,금,0,9,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
화물4톤이하,2019,11,금,0,15,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,금,0,16,검찰청,둔산동,고정형CCTV,대전 서구 둔산중로78번길 15 대전지방검찰청,127.388748,36.354874,둔산1동,20,3.상습
승용,2019,11,금,0,18,24시대패식당,월평동,안전신문고,대전 서구 월평로 17 1층,127.359158,36.355873,월평1동,2,2.준상습
승용,2019,11,금,0,19,24시대패식당,월평동,안전신문고,대전 서구 월평로 17 1층,127.359158,36.355873,월평1동,2,2.준상습
승용,2019,11,토,1,0,아르누보펠리스,둔산동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,11,토,1,0,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,11,토,1,0,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,11,토,1,17,T월드,둔산동,안전신문고,대전 서구 대덕대로 223 대우토피아 1층 T월드,127.378847,36.352913,둔산2동,5,2.준상습
승용,2019,11,토,1,17,T월드,둔산동,안전신문고,대전 서구 대덕대로 223 대우토피아 1층 T월드,127.378847,36.352913,둔산2동,5,2.준상습
승용,2019,11,토,1,17,아루누보팰리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,11,토,1,18,버블티전문점,관저동,생활불편신고,대전 서구 구봉로131번길 14-17 101호 WHY BLACK,127.338396,36.297152,관저2동,1,1.일반
승용,2019,11,토,1,21,본만쥬,둔산동,생활불편신고,대전 서구 둔산중로 38 둔산메트로존,127.387249,36.35,둔산1동,7,2.준상습
승용,2019,11,토,1,21,마이스터디학원,탄방동,안전신문고,대전 서구 둔산남로 93,127.387889,36.3493,둔산1동,1,1.일반
승용,2019,11,일,1,12,처갓집양념치킨,만년동,안전신문고,대전 서구 만년남로3번길 1,127.376476,36.365328,만년동,28,3.상습
승용,2019,11,일,1,16,둥지바베큐,용문동,생활불편신고,대전 서구 도산로 392,127.394167,36.338598,용문동,1,1.일반
승용,2019,11,일,1,16,아르누보펠리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,11,일,1,19,오지스시,가수원동,안전신문고,대전 서구 계백로 1141,127.350045,36.304813,가수원동,23,3.상습
승용,2019,11,월,0,14,설악칡냉면,만년동,안전신문고,대전 서구 둔산대로117번길 56,127.382587,36.367523,만년동,3,2.준상습
승용,2019,11,월,0,15,도산로부근,도마1동,주행형CCTV,대전광역시 서구 변동 54-1,127.375889,36.324274,변동,4,2.준상습
화물4톤이하,2019,11,월,0,16,대덕대로부근,둔산2동,주행형CCTV,대전광역시 서구 둔산동 1057,127.376988,36.351344,둔산2동,1,1.일반
승용,2019,11,월,0,16,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
승용,2019,11,월,0,17,봉순이포장마차,월평동,안전신문고,대전 서구 월평중로24번길 27,127.365457,36.356763,월평1동,6,2.준상습
승용,2019,11,월,0,22,한밭건강원,괴정동,생활불편신고,대전 서구 가장로 94,127.38435,36.334691,괴정동,8,2.준상습
승용,2019,11,화,0,1,뼈해장국,괴정동,생활불편신고,대전 서구 도솔로 378 1층,127.387916,36.340225,괴정동,2,2.준상습
승용,2019,11,화,0,14,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,수,0,11,만년주먹구이,만년동,안전신문고,대전 서구 만년남로3번길 63,127.373077,36.365329,만년동,16,3.상습
승용,2019,11,수,0,13,로데오타운,탄방동,생활불편신고,대전 서구 문정로 77 로데오 타운,127.387982,36.347354,탄방동,9,2.준상습
승용,2019,11,수,0,13,로데오타운,탄방동,생활불편신고,대전 서구 문정로 77 로데오 타운,127.387982,36.347354,탄방동,9,2.준상습
승용,2019,11,수,0,14,남경빌라,내동,생활불편신고,대전 서구 동서대로1079번길 26,127.381658,36.330008,내동,1,1.일반
승용,2019,11,수,0,15,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,11,수,0,17,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
승용,2019,11,수,0,17,검찰청,둔산동,고정형CCTV,대전 서구 둔산중로78번길 15 대전지방검찰청,127.388748,36.354874,둔산1동,20,3.상습
승용,2019,11,수,0,20,아르누보펠리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,11,수,0,21,아르누보펠리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,11,목,0,14,우미프라자(도솔초교),도안동,고정형CCTV,대전 서구 원도안로 43,127.347635,36.308035,가수원동,1,1.일반
승용,2019,11,목,0,15,인어공주와연일왕자,월평동,생활불편신고,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2019,11,목,0,16,향우공인중개사,도마동,생활불편신고,대전 서구 도마로 60 삼정하이츠,127.376921,36.322062,도마1동,24,3.상습
승용,2019,11,목,0,16,인어공주와 연일왕자,월평동,PDA,대전 서구 한밭대로707번길 13,127.377243,36.358492,월평2동,14,3.상습
승용,2019,11,금,0,14,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,11,금,0,15,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,금,0,16,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
승용,2019,11,금,0,20,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,11,금,0,21,으뜸숯불 풍천장어,관저동,안전신문고,대전 서구 관저중로80번길 37,127.33725,36.29966,관저2동,2,2.준상습
승용,2019,11,금,0,22,내동성당,내동,안전신문고,대전 서구 도솔로252번길 19,127.378958,36.331932,내동,22,3.상습
승용,2019,11,토,1,13,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,11,토,1,18,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승합,2019,11,일,1,9,킹덤,탄방동,안전신문고,대전 서구 문정로 40,127.384057,36.34646,탄방동,7,2.준상습
승용,2019,11,일,1,16,고려안경원,둔산동,생활불편신고,대전 서구 대덕대로 211 갤러리아타임월드백화점,127.378153,36.351972,둔산2동,35,3.상습
승용,2019,11,일,1,23,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,11,월,0,13,선사인혜요양병원,월평동,생활불편신고,대전 서구 대덕대로317번길 26,127.377911,36.361334,월평2동,23,3.상습
승용,2019,11,월,0,15,순복음예광교회(선암초등학교),관저동,고정형CCTV,대전 서구 구봉로 122 순복음 예광교회,127.336423,36.296086,관저2동,14,3.상습
승용,2019,11,화,0,16,검찰청,둔산동,고정형CCTV,대전 서구 둔산중로78번길 15 대전지방검찰청,127.388748,36.354874,둔산1동,20,3.상습
승용,2019,11,화,0,18,피자헛,관저동,생활불편신고,대전 서구 관저로 142,127.337928,36.298555,관저2동,2,2.준상습
승용,2019,11,화,0,19,봉순이포장마차,월평동,생활불편신고,대전 서구 월평중로24번길 27,127.365457,36.356763,월평1동,6,2.준상습
승용,2019,11,수,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,목,0,14,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,목,0,14,세이백화점앞,탄방동,고정형CCTV,대전 서구 문정로 85 세이백화점 탄방점 4층,127.388832,36.347043,탄방동,2,2.준상습
승용,2019,11,목,0,15,부자풍천민물장어,관저동,안전신문고,대전 서구 가수원동 929,127.350916,36.308522,가수원동,1,1.일반
승용,2019,11,목,0,17,검찰청,둔산동,고정형CCTV,대전 서구 둔산중로78번길 15 대전지방검찰청,127.388748,36.354874,둔산1동,20,3.상습
승용,2019,11,목,0,23,참빛교회,관저동,안전신문고,대전광역시 서구 관저2동 1080,127.3364222,36.2995024,관저2동,1,1.일반
승용,2019,11,금,0,8,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,11,금,0,15,이마트둔산점,둔산동,고정형CCTV,대전 서구 둔산북로 41 대전둔산이마트전용주차장,127.378196,36.356397,둔산2동,3,2.준상습
승용,2019,11,금,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,금,0,18,향우공인중개사,변동,생활불편신고,대전 서구 도마로 60 삼정하이츠,127.376921,36.322062,도마1동,24,3.상습
승용,2019,11,금,0,19,함소아한의원,둔산동,생활불편신고,대전 서구 대덕대로 183 (둔산동),127.376979,36.349676,둔산2동,2,2.준상습
승용,2019,11,금,0,22,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,11,토,1,11,봉화빌딩,둔산동,안전신문고,대전 서구 둔산중로78번길 40,127.388994,36.353316,둔산1동,2,2.준상습
승용,2019,11,토,1,12,신한은행,관저동,안전신문고,대전 서구 관저로 157 하이존,127.339747,36.299349,관저2동,34,3.상습
승용,2019,11,토,1,13,킹덤,탄방동,안전신문고,대전 서구 문정로 40,127.384057,36.34646,탄방동,7,2.준상습
승용,2019,11,토,1,15,인어공주와연일왕자,월평동,생활불편신고,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2019,11,토,1,16,궁죽,둔산동,생활불편신고,대전 서구 둔산북로 36 108호,127.378359,36.355488,둔산2동,23,3.상습
승용,2019,11,토,1,17,한국고시학원,탄방동,생활불편신고,대전 서구 둔산남로 108 번지 5층,127.389464,36.348758,탄방동,9,2.준상습
승용,2019,11,토,1,19,모닝빌아파트,변동,생활불편신고,대전 서구 도마로 59,127.376716,36.32262,변동,3,2.준상습
승용,2019,11,토,1,19,아름다운킹덤,탄방동,안전신문고,대전 서구 문정로 40,127.384057,36.34646,탄방동,7,2.준상습
승용,2019,11,일,1,13,올레,탄방동,생활불편신고,대전 서구 문정로48번길 30,127.384177,36.345397,탄방동,19,3.상습
승용,2019,11,월,0,11,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,월,0,14,할리스커피,괴정동,생활불편신고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승용,2019,11,월,0,14,할리스커피,괴정동,생활불편신고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승용,2019,11,월,0,17,세이백화점앞,탄방동,고정형CCTV,대전 서구 문정로 85 세이백화점 탄방점 4층,127.388832,36.347043,탄방동,2,2.준상습
승용,2019,11,월,0,18,벌교꼬막정식,월평동,안전신문고,대전 서구 월평중로24번길 13,127.364666,36.356767,월평1동,1,1.일반
승용,2019,11,화,0,8,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,11,화,0,20,마치광장,관저동,안전신문고,대전 서구 구봉로131번길 22,127.337759,36.297382,관저2동,2,2.준상습
승용,2019,11,수,0,17,신한은행,관저동,안전신문고,대전 서구 관저로 157 하이존,127.339747,36.299349,관저2동,34,3.상습
승용,2019,11,수,0,18,순복음예광교회(선암초등학교),관저동,고정형CCTV,대전 서구 구봉로 122 순복음 예광교회,127.336423,36.296086,관저2동,14,3.상습
승용,2019,11,수,0,18,상하이양꼬치,괴정동,안전신문고,대전 서구 도솔로388번길 8,127.388703,36.340715,괴정동,1,1.일반
승용,2019,11,목,0,10,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,목,0,14,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,11,목,0,16,지정환피자,관저동,안전신문고,대전 서구 관저중로95번길 99 1층 115호,127.334076,36.301165,관저2동,2,2.준상습
승용,2019,11,목,0,18,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,11,목,0,19,복래교회,관저동,생활불편신고,대전 서구 구봉로147번길 68-5,127.338587,36.299586,관저2동,1,1.일반
승용,2019,11,목,0,20,신선아파트,관저동,안전신문고,대전 서구 관저로 83,127.332595,36.299778,관저2동,6,2.준상습
승용,2019,11,금,0,17,검찰청,둔산동,고정형CCTV,대전 서구 둔산중로78번길 15 대전지방검찰청,127.388748,36.354874,둔산1동,20,3.상습
승용,2019,11,금,0,21,지산프라자2(복권판매점),가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,11,토,1,0,필약국,둔산동,안전신문고,대전 서구 둔산남로 87,127.387421,36.349316,둔산1동,3,2.준상습
화물4톤이하,2019,11,토,1,10,신촌네거리,월평동,고정형CCTV,대전광역시 서구 월평동 530,127.364647,36.356461,월평1동,5,2.준상습
승용,2019,11,토,1,13,백남한의원,둔산동,생활불편신고,대전 서구 둔산로 144,127.389848,36.351023,둔산1동,1,1.일반
승용,2019,11,토,1,13,한신@,둔산동,안전신문고,대전 서구 둔산로 201,127.397401,36.354035,둔산3동,7,2.준상습
승용,2019,11,토,1,13,둔산우리한의원,탄방동,생활불편신고,대전 서구 문정로2번길 95,127.385441,36.34333,탄방동,8,2.준상습
승용,2019,11,토,1,16,녹원아파트,둔산동,생활불편신고,대전 서구 둔산남로 30,127.380627,36.347695,둔산2동,8,2.준상습
승용,2019,11,토,1,16,나인프라자,관저동,생활불편신고,대전 서구 구봉로 129,127.337242,36.296713,관저2동,3,2.준상습
승용,2019,11,토,1,16,더오페라,탄방동,생활불편신고,대전 서구 둔산남로 50,127.383554,36.348043,탄방동,2,2.준상습
승용,2019,11,토,1,17,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,11,토,1,17,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,11,토,1,18,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승합,2019,11,토,1,18,롯데시네마,월평동,안전신문고,대전 서구 대덕대로 325 스타게이트 12층,127.378921,36.361916,월평2동,10,2.준상습
승용,2019,11,토,1,18,지산프라자2(복권판매점),가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,11,토,1,18,지산프라자2(복권판매점),가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
화물4톤이하,2019,11,토,1,19,더케이웨딩홀,탄방동,생활불편신고,대전 서구 둔산중로 8 대전교원공제회대전회관,127.387337,36.347251,탄방동,4,2.준상습
승용,2019,12,일,1,8,오감만족,관저동,안전신문고,대전 서구 관저동로93번길 22,127.338958,36.300507,관저2동,1,1.일반
승용,2019,12,일,1,9,봉화빌딩,둔산동,안전신문고,대전 서구 둔산중로78번길 40,127.388994,36.353316,둔산1동,2,2.준상습
화물4톤이하,2019,12,일,1,20,인어공주와연일왕자,월평동,생활불편신고,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2019,12,월,0,15,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,12,월,0,16,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,12,월,0,18,오지스시,가수원동,안전신문고,대전 서구 계백로 1141,127.350045,36.304813,가수원동,23,3.상습
승용,2019,12,월,0,23,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,12,화,0,14,계룡로(GS25),월평동,안전신문고,대전 서구 계룡로349번길 10,127.368028,36.35437,갈마1동,1,1.일반
승용,2019,12,화,0,15,죽이야기,둔산1동,PDA,대전 서구 둔산중로 54 1층,127.387102,36.351621,둔산1동,20,3.상습
승용,2019,12,화,0,15,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,12,화,0,17,순복음예광교회(선암초등학교),관저동,고정형CCTV,대전 서구 구봉로 122 순복음 예광교회,127.336423,36.296086,관저2동,14,3.상습
승용,2019,12,화,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,12,화,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,12,화,0,23,진품돼지,관저동,안전신문고,대전 서구 관저중로96번길 66 1층,127.338494,36.3,관저2동,4,2.준상습
승용,2019,12,수,0,0,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,12,수,0,11,녹원아파트,둔산동,안전신문고,대전 서구 둔산남로 30,127.380627,36.347695,둔산2동,8,2.준상습
승용,2019,12,수,0,17,지정환피자,관저동,안전신문고,대전 서구 관저중로95번길 99 1층 115호,127.334076,36.301165,관저2동,2,2.준상습
승용,2019,12,수,0,19,하이스트빌@,갈마동,안전신문고,대전 서구 갈마역로 14,127.374023,36.351517,둔산2동,1,1.일반
승용,2019,12,목,0,3,본만쥬,갈마동,안전신문고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,12,목,0,10,관저중로부근,관저2동,주행형CCTV,대전광역시 서구 관저동 1183,127.33629,36.299988,관저2동,1,1.일반
승용,2019,12,목,0,16,청담맑은의원,가수원동,안전신문고,대전 서구 계백로 1141 가수원클리닉 4층 402호,127.350045,36.304813,가수원동,23,3.상습
승용,2019,12,목,0,17,순복음예광교회(선암초등학교),관저동,고정형CCTV,대전 서구 구봉로 122 순복음 예광교회,127.336423,36.296086,관저2동,14,3.상습
승용,2019,12,금,0,1,본만쥬,갈마동,안전신문고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,12,금,0,4,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,12,금,0,14,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승합,2019,12,토,1,3,신촌네거리,월평동,안전신문고,대전광역시 서구 월평동 530,127.364647,36.356461,월평1동,5,2.준상습
승용,2019,12,토,1,13,할리스커피,괴정동,안전신문고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승용,2019,12,토,1,13,킹덤,탄방동,안전신문고,대전 서구 문정로 40,127.384057,36.34646,탄방동,7,2.준상습
승용,2019,12,토,1,14,둔산우리한의원,탄방동,생활불편신고,대전 서구 문정로2번길 95,127.385441,36.34333,탄방동,8,2.준상습
승용,2019,12,일,1,1,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,12,일,1,12,선사인혜병원,월평동,생활불편신고,대전 서구 대덕대로317번길 26,127.377911,36.361334,월평2동,23,3.상습
승용,2019,12,일,1,15,이비가,둔산동,생활불편신고,대전 서구 둔산중로40번길 19 청암빌딩,127.387948,36.35031,둔산1동,3,2.준상습
승용,2019,12,일,1,20,미래빌딩,월평동,안전신문고,대전 서구 청사서로 26,127.376941,36.360122,월평2동,11,3.상습
승용,2019,12,일,1,22,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,12,월,0,11,녹원아파트,둔산동,안전신문고,대전 서구 둔산남로 30,127.380627,36.347695,둔산2동,8,2.준상습
승용,2019,12,월,0,12,갤러리아,둔산동,생활불편신고,대전 서구 대덕대로 211 갤러리아 타임월드,127.378153,36.351972,둔산2동,35,3.상습
승용,2019,12,월,0,15,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,12,월,0,16,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,12,월,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,12,월,0,19,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,12,월,0,20,아르누보팰리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,12,월,0,20,아르누보펠리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,12,화,0,1,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,12,화,0,12,세우리병원,둔산동,생활불편신고,대전 서구 둔산북로 36 대영프라자 3층,127.378359,36.355488,둔산2동,23,3.상습
화물4톤이하,2019,12,화,0,15,갈마로부근,가장동,주행형CCTV,대전광역시 서구 괴정동 115-60,127.377868,36.338839,괴정동,1,1.일반
승용,2019,12,화,0,15,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,12,화,0,16,대화장식당,도마동,생활불편신고,대전 서구 사마1길 14,127.377226,36.317278,도마2동,2,2.준상습
승용,2019,12,화,0,16,도솔로,도마2동,버스장착형CCTV,대전광역시 서구 내동 1-9,127.380011,36.334019,내동,1,1.일반
승용,2019,12,화,0,17,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2019,12,화,0,18,국화한신아파트,둔산동,안전신문고,대전 서구 둔산로 201,127.397401,36.354035,둔산3동,7,2.준상습
승용,2019,12,화,0,18,시청역버스정류소,둔산동,안전신문고,대전광역시 서구 둔산동 1456,127.388295,36.3516,둔산1동,2,2.준상습
승용,2019,12,화,0,21,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,화,0,23,아이비에스빌딩,탄방동,안전신문고,대전 서구 계룡로509번길 45,127.382814,36.345858,탄방동,22,3.상습
화물4톤이하,2019,12,화,0,23,KT인재개발원,괴정동,생활불편신고,대전 서구 갈마로 160,127.375456,36.336727,괴정동,1,1.일반
승용,2019,12,수,0,0,리체스@,둔산동,생활불편신고,대전 서구 갈마역로 10,127.373881,36.351174,둔산2동,1,1.일반
승용,2019,12,수,0,15,금복주택,월평동,생활불편신고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,12,수,0,21,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
화물4톤이하,2019,12,목,0,9,비바리움매니아,가수원동,안전신문고,대전 서구 가수원로7번길 6,127.35544,36.297326,가수원동,1,1.일반
승용,2019,12,목,0,11,카페인,관저동,안전신문고,대전 서구 관저중로64번길 64,127.338326,36.297584,관저2동,7,2.준상습
승용,2019,12,목,0,12,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,12,목,0,14,검찰청,둔산동,고정형CCTV,대전 서구 둔산중로78번길 15 대전지방검찰청,127.388748,36.354874,둔산1동,20,3.상습
승용,2019,12,목,0,14,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,12,목,0,15,순대촌,관저동,안전신문고,대전 서구 관저중로84번길 13,127.336114,36.299771,관저2동,2,2.준상습
승용,2019,12,목,0,16,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
